TaxiId,Latitude,Longitude,Occupied,Time
abmuyawm,37.74376,-122.42624,1,"""1212740012
"
abmuyawm,37.73741,-122.42337,1,"""1212739660
"
abmuyawm,37.76493,-122.45723,1,"""1212736041
"
abmuyawm,37.76466,-122.46416,1,"""1212728292
"
abmuyawm,37.78125,-122.4827,1,"""1212720476
"
abmuyawm,37.72009,-122.44703,1,"""1212715673
"
abmuyawm,37.77186,-122.49677,1,"""1212706161
"
abmuyawm,37.78306,-122.48397,1,"""1212705632
"
abmuyawm,37.78393,-122.48181,1,"""1212704086
"
abmuyawm,37.78502,-122.45682,1,"""1212687859
"
abmuyawm,37.74458,-122.42052,1,"""1212680994
"
abmuyawm,37.73387,-122.40605,1,"""1212631640
"
abmuyawm,37.74361,-122.42778,1,"""1212629318
"
abmuyawm,37.71754,-122.45036,1,"""1212622085
"
abmuyawm,37.7175,-122.45044,1,"""1212616555
"
abmuyawm,37.71855,-122.4515,1,"""1212616061
"
abmuyawm,37.71626,-122.44049,1,"""1212615800
"
abmuyawm,37.71526,-122.435,1,"""1212615496
"
abmuyawm,37.72372,-122.40858,1,"""1212615119
"
abmuyawm,37.72518,-122.41342,1,"""1212614745
"
abmuyawm,37.78636,-122.45373,1,"""1212528351
"
abmuyawm,37.74854,-122.47595,1,"""1212523878
"
abmuyawm,37.74558,-122.47567,1,"""1212523826
"
abmuyawm,37.76347,-122.45693,1,"""1212521829
"
abmuyawm,37.77525,-122.46877,1,"""1212515124
"
abmuyawm,37.79061,-122.48092,1,"""1212480841
"
abmuyawm,37.71689,-122.44097,1,"""1212472849
"
abmuyawm,37.77947,-122.46618,1,"""1212465545
"
abmuyawm,37.73374,-122.40335,1,"""1212456440
"
abmuyawm,37.78118,-122.45986,1,"""1212400934
"
abmuyawm,37.74224,-122.42194,1,"""1212325487
"
abmuyawm,37.74323,-122.42135,1,"""1212298023
"
abmuyawm,37.77549,-122.4588,1,"""1212285740
"
abmuyawm,37.7825,-122.45905,1,"""1212285538
"
abmuyawm,37.77518,-122.45206,1,"""1212252116
"
abmuyawm,37.76913,-122.45352,1,"""1212219545
"
abmuyawm,37.76418,-122.45238,1,"""1212219432
"
abmuyawm,37.76375,-122.45715,1,"""1212186918
"
abmuyawm,37.76925,-122.4531,1,"""1212186503
"
abmuyawm,37.79062,-122.45962,1,"""1212185854
"
abmuyawm,37.78611,-122.4563,1,"""1212185133
"
abmuyawm,37.73046,-122.38806,1,"""1212131193
"
abmuyawm,37.78044,-122.45627,1,"""1212118944
"
abmuyawm,37.78128,-122.46093,1,"""1212118702
"
abmuyawm,37.7482,-122.47179,1,"""1212108381
"
abmuyawm,37.75398,-122.46565,1,"""1212107974
"
abmuyawm,37.78073,-122.46431,1,"""1212093933
"
abmuyawm,37.77869,-122.45876,1,"""1212093751
"
abmuyawm,37.77981,-122.48731,1,"""1212093245
"
abmuyawm,37.78186,-122.46449,1,"""1212092483
"
abmuyawm,37.78594,-122.45733,1,"""1212089307
"
abmuyawm,37.78605,-122.45656,1,"""1212089214
"
abmuyawm,37.73611,-122.42375,1,"""1212079930
"
abmuyawm,37.72233,-122.4365,1,"""1212079419
"
abmuyawm,37.77805,-122.48459,1,"""1212053631
"
abmuyawm,37.76254,-122.50171,1,"""1212050567
"
abmuyawm,37.76163,-122.48988,1,"""1212048844
"
abmuyawm,37.72087,-122.47627,1,"""1212038545
"
abmuyawm,37.70963,-122.41823,1,"""1212037465
"
abmuyawm,37.71331,-122.40502,1,"""1212036386
"
abmuyawm,37.74264,-122.42023,1,"""1212024141
"
abmuyawm,37.74136,-122.50575,1,"""1212017338
"
abmuyawm,37.7765,-122.4608,1,"""1212000027
"
abmuyawm,37.76322,-122.45879,1,"""1211994713
"
abmuyawm,37.7748,-122.45318,1,"""1211994034
"
abmuyawm,37.77508,-122.45275,1,"""1211989716
"
abmuyawm,37.78121,-122.45762,1,"""1211968836
"
abmuyawm,37.78186,-122.49129,1,"""1211968399
"
abmuyawm,37.73226,-122.46452,1,"""1211937489
"
abmuyawm,37.75584,-122.48284,1,"""1211910282
"
abmuyawm,37.75504,-122.48077,1,"""1211910115
"
abmuyawm,37.76305,-122.45654,1,"""1211909581
"
abmuyawm,37.7621,-122.45911,1,"""1211909327
"
abmuyawm,37.74404,-122.41876,1,"""1211908592
"
abmuyawm,37.74406,-122.43343,1,"""1211880509
"
abmuyawm,37.73148,-122.44672,1,"""1211862717
"
abmuyawm,37.78087,-122.46542,1,"""1211853156
"
abmuyawm,37.78316,-122.46095,1,"""1211853002
"
abmuyawm,37.76091,-122.48663,1,"""1211710132
"
abmuyawm,37.76628,-122.45298,1,"""1211693721
"
abmuyawm,37.76646,-122.45289,1,"""1211693666
"
abmuyawm,37.7815,-122.4544,1,"""1211692975
"
abmuyawm,37.77819,-122.46405,1,"""1211692728
"
abmuyawm,37.79815,-122.45991,1,"""1211626079
"
abmuyawm,37.74671,-122.4758,1,"""1211622910
"
abmuyawm,37.74736,-122.47927,1,"""1211622738
"
abmuyawm,37.76413,-122.46434,1,"""1211615602
"
abmuyawm,37.76027,-122.46808,1,"""1211615441
"
abmuyawm,37.79262,-122.47883,1,"""1211570228
"
abmuyawm,37.78431,-122.46781,1,"""1211569179
"
abmuyawm,37.77996,-122.49875,1,"""1211541581
"
abmuyawm,37.76348,-122.45792,1,"""1211540300
"
abmuyawm,37.73147,-122.45564,1,"""1211532556
"
abmuyawm,37.77305,-122.45349,1,"""1211498424
"
abmuyawm,37.76901,-122.45345,1,"""1211489628
"
abmuyawm,37.76357,-122.45692,1,"""1211489279
"
abmuyawm,37.77442,-122.45466,1,"""1211402554
"
abmuyawm,37.78135,-122.46521,1,"""1211401127
"
abmuyawm,37.77059,-122.46873,1,"""1211398001
"
abmuyawm,37.77072,-122.46859,1,"""1211397975
"
abmuyawm,37.77059,-122.46873,1,"""1211398001
"
abmuyawm,37.77114,-122.46801,1,"""1211397959
"
abmuyawm,37.77059,-122.46873,1,"""1211398001
"
abmuyawm,37.7233,-122.43194,1,"""1211369913
"
abmuyawm,37.7811,-122.45968,1,"""1211363176
"
abmuyawm,37.76218,-122.45215,1,"""1211314879
"
abmuyawm,37.78229,-122.45435,1,"""1211313483
"
abmuyawm,37.78624,-122.45534,1,"""1211312924
"
abmuyawm,37.74242,-122.47577,1,"""1211278063
"
abmuyawm,37.78031,-122.49555,1,"""1211249465
"
abmuyawm,37.78002,-122.49439,1,"""1211249381
"
abmuyawm,37.72378,-122.40151,1,"""1211192214
"
abmuyawm,37.7315,-122.4535,1,"""1211191423
"
abmuyawm,37.73481,-122.41616,1,"""1211189589
"
abmuyawm,37.72858,-122.42367,1,"""1211166817
"
abmuyawm,37.72602,-122.42515,1,"""1211159000
"
abmuyawm,37.78134,-122.46017,1,"""1211145455
"
abmuyawm,37.78484,-122.4602,1,"""1211145277
"
abmuyawm,37.77611,-122.49412,1,"""1211139203
"
abmuyawm,37.77389,-122.49586,1,"""1211139089
"
abmuyawm,37.77387,-122.49587,1,"""1211139066
"
abmuyawm,37.77506,-122.50271,1,"""1211138847
"
abmuyawm,37.78301,-122.48286,1,"""1211129863
"
abmuyawm,37.78129,-122.46025,1,"""1211018792
"
abniar,37.7815,-122.45478,1,"""1212994204
"
abniar,37.78012,-122.48301,1,"""1212992307
"
abniar,37.77575,-122.49518,1,"""1212992060
"
abniar,37.71638,-122.44116,1,"""1212987472
"
abniar,37.7865,-122.45924,1,"""1212978853
"
abniar,37.73995,-122.46682,1,"""1212977966
"
abniar,37.74451,-122.46823,1,"""1212977726
"
abniar,37.74467,-122.42422,1,"""1212974669
"
abniar,37.7465,-122.45524,1,"""1212968298
"
abniar,37.78191,-122.48864,1,"""1212957469
"
abniar,37.78273,-122.46864,1,"""1212957029
"
abniar,37.78167,-122.45858,1,"""1212935684
"
abniar,37.78393,-122.48481,1,"""1212922889
"
abniar,37.77412,-122.48644,1,"""1212921701
"
abniar,37.7811,-122.46098,1,"""1212909183
"
abniar,37.77969,-122.46527,1,"""1212909061
"
abniar,37.75081,-122.47836,1,"""1212895821
"
abniar,37.7456,-122.47599,1,"""1212895577
"
abniar,37.79009,-122.45333,1,"""1212881885
"
abniar,37.73739,-122.40788,1,"""1212870320
"
abniar,37.78522,-122.46338,1,"""1212830168
"
abniar,37.796,-122.45585,1,"""1212829460
"
abniar,37.799,-122.45979,1,"""1212816800
"
abniar,37.74568,-122.50017,1,"""1212748557
"
abniar,37.75335,-122.47858,1,"""1212748117
"
abniar,37.72851,-122.40393,1,"""1212744727
"
abniar,37.72521,-122.40286,1,"""1212744386
"
abniar,37.73091,-122.40495,1,"""1212744276
"
abniar,37.72856,-122.42706,1,"""1212743738
"
abniar,37.75414,-122.50859,1,"""1212742598
"
abniar,37.74369,-122.50456,1,"""1212742362
"
abniar,37.73875,-122.42353,1,"""1212735459
"
abniar,37.74229,-122.42394,1,"""1212734928
"
abniar,37.74128,-122.42428,1,"""1212691176
"
abniar,37.74187,-122.3876,1,"""1212690258
"
abniar,37.73024,-122.39897,1,"""1212689799
"
abniar,37.72781,-122.38795,1,"""1212689340
"
abniar,37.7847,-122.48625,1,"""1212681960
"
abniar,37.74331,-122.43556,1,"""1212636687
"
abniar,37.73589,-122.43971,1,"""1212636518
"
abniar,37.77279,-122.4842,1,"""1212634041
"
abniar,37.71064,-122.39182,1,"""1212629443
"
abniar,37.77215,-122.45305,1,"""1212587791
"
abniar,37.74326,-122.42137,1,"""1212573428
"
abniar,37.73582,-122.39209,1,"""1212571364
"
abniar,37.72368,-122.43273,1,"""1212570314
"
abniar,37.73345,-122.43423,1,"""1212561604
"
abniar,37.73763,-122.42411,1,"""1212557249
"
abniar,37.73689,-122.42416,1,"""1212556859
"
abniar,37.71676,-122.4409,1,"""1212556553
"
abniar,37.74396,-122.43927,1,"""1212540287
"
abniar,37.74005,-122.43563,1,"""1212540088
"
abniar,37.71904,-122.38809,1,"""1212532761
"
abniar,37.74967,-122.50517,1,"""1212506641
"
abniar,37.78551,-122.4569,1,"""1212503104
"
abniar,37.78617,-122.45609,1,"""1212501882
"
abniar,37.78469,-122.46857,1,"""1212497233
"
abniar,37.78469,-122.46857,1,"""1212497233
"
abniar,37.78484,-122.48719,1,"""1212477905
"
abniar,37.7157,-122.38354,1,"""1212470159
"
abniar,37.78748,-122.45263,1,"""1212466072
"
abniar,37.78415,-122.45209,1,"""1212465458
"
abniar,37.72139,-122.43402,1,"""1212420337
"
abniar,37.74099,-122.46784,1,"""1212412310
"
abniar,37.77554,-122.4547,1,"""1212383406
"
abniar,37.73798,-122.39788,1,"""1212368791
"
abniar,37.77386,-122.47125,1,"""1212357479
"
abniar,37.77478,-122.46386,1,"""1212357023
"
abniar,37.7743,-122.46381,1,"""1212352606
"
abniar,37.77431,-122.46382,1,"""1212352598
"
abniar,37.78552,-122.45916,1,"""1212346587
"
abniar,37.73975,-122.38578,1,"""1212325949
"
abniar,37.76084,-122.45512,1,"""1212323739
"
abniar,37.74138,-122.40372,1,"""1212322776
"
abniar,37.74152,-122.42257,1,"""1212309274
"
abniar,37.74286,-122.47865,1,"""1212302204
"
abniar,37.74481,-122.47922,1,"""1212302073
"
abniar,37.77622,-122.45845,1,"""1212301450
"
abniar,37.73933,-122.40017,1,"""1212247839
"
abniar,37.77723,-122.50547,1,"""1212235080
"
abniar,37.76457,-122.46103,1,"""1212224454
"
abniar,37.77266,-122.45417,1,"""1212223812
"
abniar,37.78022,-122.48235,1,"""1212213537
"
abniar,37.78298,-122.46363,1,"""1212212091
"
abniar,37.77374,-122.45445,1,"""1212211485
"
abniar,37.77121,-122.4529,1,"""1212204264
"
abniar,37.71638,-122.44081,1,"""1212189423
"
abniar,37.72234,-122.43652,1,"""1212188675
"
abniar,37.71973,-122.4405,1,"""1212188304
"
abniar,37.74514,-122.49403,1,"""1212182064
"
abniar,37.73566,-122.49555,1,"""1212181416
"
abniar,37.74213,-122.4984,1,"""1212181252
"
abniar,37.74545,-122.4813,1,"""1212180603
"
abniar,37.76375,-122.4573,1,"""1212180053
"
abniar,37.74332,-122.46476,1,"""1212173892
"
abniar,37.73697,-122.42121,1,"""1212173257
"
abniar,37.73483,-122.4163,1,"""1212127214
"
abniar,37.72319,-122.39859,1,"""1212126352
"
abniar,37.7434,-122.42138,1,"""1212094778
"
abniar,37.71131,-122.46685,1,"""1212083163
"
abniar,37.7101,-122.44909,1,"""1212082619
"
abniar,37.73582,-122.42449,1,"""1212082222
"
abniar,37.78074,-122.46422,1,"""1212076494
"
abniar,37.78072,-122.4642,1,"""1212076481
"
abniar,37.73127,-122.40516,1,"""1212068639
"
abniar,37.7298,-122.43467,1,"""1212038415
"
abniar,37.78738,-122.4539,1,"""1212036250
"
abniar,37.74208,-122.43094,1,"""1212030841
"
abniar,37.75855,-122.465,1,"""1212021553
"
abniar,37.76503,-122.46427,1,"""1212021210
"
abniar,37.76054,-122.50577,1,"""1211951756
"
abniar,37.76405,-122.46545,1,"""1211951089
"
abniar,37.76579,-122.46939,1,"""1211950456
"
abniar,37.78042,-122.48027,1,"""1211935693
"
abniar,37.77309,-122.45347,1,"""1211913581
"
abniar,37.77303,-122.45342,1,"""1211899061
"
abniar,37.73729,-122.41293,1,"""1211888366
"
abniar,37.7242,-122.45781,1,"""1211875391
"
abniar,37.76394,-122.46636,1,"""1211844292
"
abniar,37.72083,-122.44695,1,"""1211836521
"
abniar,37.74074,-122.42564,1,"""1211836192
"
abniar,37.78557,-122.45974,1,"""1211832322
"
abniar,37.78613,-122.4563,1,"""1211827106
"
abniar,37.78615,-122.456,1,"""1211817415
"
abniar,37.80194,-122.453,1,"""1211797232
"
abniar,37.77641,-122.49307,1,"""1211793703
"
abniar,37.74402,-122.45368,1,"""1211792980
"
abniar,37.72272,-122.42875,1,"""1211785904
"
abniar,37.72793,-122.4764,1,"""1211769977
"
abniar,37.7217,-122.45925,1,"""1211769548
"
abniar,37.7585,-122.46396,1,"""1211768823
"
abniar,37.75833,-122.46896,1,"""1211768614
"
abniar,37.73368,-122.42318,1,"""1211766756
"
abniar,37.72576,-122.43409,1,"""1211766290
"
abniar,37.72967,-122.40879,1,"""1211765936
"
abniar,37.78179,-122.50397,1,"""1211744680
"
abniar,37.77929,-122.48683,1,"""1211744410
"
abniar,37.76209,-122.46615,1,"""1211743897
"
abniar,37.77992,-122.48676,1,"""1211737920
"
abniar,37.72463,-122.43268,1,"""1211719190
"
abniar,37.72812,-122.43101,1,"""1211718822
"
abniar,37.72712,-122.40999,1,"""1211718603
"
abniar,37.71059,-122.4042,1,"""1211718153
"
abniar,37.73962,-122.40722,1,"""1211717912
"
abniar,37.74179,-122.50452,1,"""1211707904
"
abniar,37.76433,-122.4546,1,"""1211703277
"
abniar,37.74294,-122.42574,1,"""1211670284
"
abniar,37.78489,-122.46605,1,"""1211661977
"
abniar,37.77909,-122.4631,1,"""1211661679
"
abniar,37.75847,-122.46694,1,"""1211661208
"
abniar,37.75806,-122.46687,1,"""1211661101
"
abniar,37.76332,-122.45824,1,"""1211658614
"
abniar,37.80642,-122.47556,1,"""1211656540
"
abniar,37.80128,-122.46941,1,"""1211656265
"
abniar,37.76412,-122.46632,1,"""1211655783
"
abniar,37.72609,-122.48411,1,"""1211654109
"
abniar,37.78612,-122.45617,1,"""1211645758
"
abniar,37.73755,-122.42723,1,"""1211639379
"
abniar,37.76356,-122.47769,1,"""1211637027
"
abniar,37.76469,-122.45267,1,"""1211623685
"
abniar,37.77388,-122.46277,1,"""1211582315
"
abniar,37.7744,-122.46375,1,"""1211582080
"
abniar,37.73189,-122.47082,1,"""1211579165
"
abniar,37.72634,-122.47249,1,"""1211559437
"
abniar,37.73766,-122.46955,1,"""1211558374
"
abniar,37.77435,-122.46381,1,"""1211557421
"
abniar,37.71906,-122.48178,1,"""1211552790
"
abniar,37.74222,-122.49252,1,"""1211550472
"
abniar,37.78198,-122.50365,1,"""1211546688
"
abniar,37.72545,-122.43781,1,"""1211431112
"
abniar,37.76947,-122.45202,1,"""1211429795
"
abniar,37.72464,-122.42732,1,"""1211339795
"
abniar,37.77132,-122.45952,1,"""1211318432
"
abniar,37.77246,-122.46643,1,"""1211318248
"
abniar,37.76333,-122.46621,1,"""1211308268
"
abniar,37.74425,-122.42268,1,"""1211307012
"
abniar,37.72635,-122.40358,1,"""1211303529
"
abniar,37.78407,-122.48017,1,"""1211297990
"
abniar,37.78522,-122.46136,1,"""1211278299
"
abniar,37.77238,-122.48961,1,"""1211268015
"
abniar,37.73954,-122.4452,1,"""1211251063
"
abniar,37.77763,-122.47152,1,"""1211241835
"
abniar,37.76341,-122.4571,1,"""1211238986
"
abniar,37.75467,-122.49153,1,"""1211237166
"
abniar,37.76372,-122.45723,1,"""1211236565
"
abniar,37.75975,-122.47771,1,"""1211235725
"
abniar,37.74133,-122.41509,1,"""1211211194
"
abniar,37.74614,-122.4904,1,"""1211203250
"
abniar,37.73358,-122.43404,1,"""1211177380
"
abniar,37.72095,-122.44752,1,"""1211176652
"
abniar,37.74358,-122.42665,1,"""1211154482
"
abniar,37.74242,-122.42886,1,"""1211154318
"
abniar,37.76636,-122.45318,1,"""1211153632
"
abniar,37.76568,-122.45446,1,"""1211153435
"
abniar,37.77948,-122.49658,1,"""1211147484
"
abniar,37.78509,-122.4998,1,"""1211147302
"
abniar,37.76557,-122.47723,1,"""1211128730
"
abniar,37.73293,-122.46582,1,"""1211125911
"
abniar,37.74486,-122.429,1,"""1211123829
"
abniar,37.73606,-122.4565,1,"""1211120688
"
abniar,37.7338,-122.43582,1,"""1211117829
"
abniar,37.7657,-122.46534,1,"""1211083286
"
abniar,37.78252,-122.47178,1,"""1211082601
"
abniar,37.7657,-122.46534,1,"""1211083286
"
abniar,37.7827,-122.46904,1,"""1211082404
"
abniar,37.7657,-122.46534,1,"""1211083286
"
abniar,37.78282,-122.46224,1,"""1211081923
"
abniar,37.73492,-122.41099,1,"""1211068890
"
abniar,37.78106,-122.46127,1,"""1211055802
"
abniar,37.78307,-122.46305,1,"""1211055649
"
abniar,37.77311,-122.45239,1,"""1211041467
"
abniar,37.77881,-122.46514,1,"""1211039591
"
abniar,37.74347,-122.42194,1,"""1211037691
"
abniar,37.71401,-122.47273,1,"""1211034107
"
abniar,37.72685,-122.47576,1,"""1211033925
"
abniar,37.73004,-122.41488,1,"""1211032106
"
abniar,37.7768,-122.49521,1,"""1211028003
"
abniar,37.77567,-122.50058,1,"""1211027794
"
abnovkak,37.76409,-122.46603,1,"""1213066985
"
abnovkak,37.73974,-122.42667,1,"""1212965209
"
abnovkak,37.73608,-122.45657,1,"""1212942341
"
abnovkak,37.75412,-122.48175,1,"""1212919026
"
abnovkak,37.75373,-122.46031,1,"""1212918284
"
abnovkak,37.76108,-122.5071,1,"""1212915333
"
abnovkak,37.74117,-122.41327,1,"""1212914209
"
abnovkak,37.74335,-122.40244,1,"""1212904474
"
abnovkak,37.73929,-122.41842,1,"""1212904248
"
abnovkak,37.74016,-122.41457,1,"""1212904105
"
abnovkak,37.74246,-122.42194,1,"""1212903981
"
abnovkak,37.74268,-122.42189,1,"""1212903928
"
abnovkak,37.78618,-122.47117,1,"""1212894147
"
abnovkak,37.7843,-122.47658,1,"""1212893036
"
abnovkak,37.77119,-122.46786,1,"""1212865212
"
abnovkak,37.76571,-122.46441,1,"""1212864870
"
abnovkak,37.78108,-122.46096,1,"""1212826299
"
abnovkak,37.78033,-122.47824,1,"""1212826085
"
abnovkak,37.78108,-122.46096,1,"""1212826299
"
abnovkak,37.78024,-122.48025,1,"""1212826073
"
abnovkak,37.78612,-122.45614,1,"""1212804028
"
abnovkak,37.78814,-122.45489,1,"""1212803927
"
abnovkak,37.73805,-122.40496,1,"""1212799923
"
abnovkak,37.74398,-122.43471,1,"""1212789172
"
abnovkak,37.74425,-122.43146,1,"""1212789108
"
abnovkak,37.74398,-122.43471,1,"""1212789172
"
abnovkak,37.80023,-122.46147,1,"""1212779933
"
abnovkak,37.76409,-122.45575,1,"""1212777250
"
abnovkak,37.784,-122.45598,1,"""1212719969
"
abnovkak,37.78069,-122.46886,1,"""1212718227
"
abnovkak,37.77886,-122.4772,1,"""1212717699
"
abnovkak,37.758,-122.49717,1,"""1212686334
"
abnovkak,37.76186,-122.48231,1,"""1212685378
"
abnovkak,37.7797,-122.4739,1,"""1212679612
"
abnovkak,37.78017,-122.45452,1,"""1212677459
"
abnovkak,37.73623,-122.49989,1,"""1212676475
"
abnovkak,37.78205,-122.46011,1,"""1212626340
"
abnovkak,37.73129,-122.40528,1,"""1212620609
"
abnovkak,37.75757,-122.48454,1,"""1212611329
"
abnovkak,37.7774,-122.46511,1,"""1212609241
"
abnovkak,37.77026,-122.45183,1,"""1212602322
"
abnovkak,37.77174,-122.45414,1,"""1212601895
"
abnovkak,37.77026,-122.45183,1,"""1212602322
"
abnovkak,37.77026,-122.45183,1,"""1212602322
"
abnovkak,37.77026,-122.45183,1,"""1212602322
"
abnovkak,37.7737,-122.4659,1,"""1212546966
"
abnovkak,37.76648,-122.46443,1,"""1212546725
"
abnovkak,37.7684,-122.4592,1,"""1212546607
"
abnovkak,37.77957,-122.49432,1,"""1212546126
"
abnovkak,37.7755,-122.49716,1,"""1212545999
"
abnovkak,37.76416,-122.46622,1,"""1212545476
"
abnovkak,37.76417,-122.46564,1,"""1212545430
"
abnovkak,37.76408,-122.4561,1,"""1212540032
"
abnovkak,37.76211,-122.45501,1,"""1212539870
"
abnovkak,37.72146,-122.40982,1,"""1212535503
"
abnovkak,37.80022,-122.46145,1,"""1212530808
"
abnovkak,37.78012,-122.48673,1,"""1212530153
"
abnovkak,37.73492,-122.41487,1,"""1212527897
"
abnovkak,37.73618,-122.41468,1,"""1212527853
"
abnovkak,37.73492,-122.41487,1,"""1212527897
"
abnovkak,37.73836,-122.39254,1,"""1212474305
"
abnovkak,37.76348,-122.48021,1,"""1212471754
"
abnovkak,37.76402,-122.46616,1,"""1212471453
"
abnovkak,37.73216,-122.49437,1,"""1212470769
"
abnovkak,37.78319,-122.46087,1,"""1212454065
"
abnovkak,37.80013,-122.45481,1,"""1212453199
"
abnovkak,37.78639,-122.45372,1,"""1212440654
"
abnovkak,37.72128,-122.4042,1,"""1212438189
"
abnovkak,37.78836,-122.4638,1,"""1212421714
"
abnovkak,37.78584,-122.45757,1,"""1212421111
"
abnovkak,37.78406,-122.46131,1,"""1212420948
"
abnovkak,37.78529,-122.47,1,"""1212419791
"
abnovkak,37.73561,-122.50653,1,"""1212417570
"
abnovkak,37.74426,-122.40559,1,"""1212412140
"
abnovkak,37.80326,-122.45489,1,"""1212387809
"
abnovkak,37.74124,-122.42281,1,"""1212375971
"
abnovkak,37.77115,-122.45266,1,"""1212375013
"
abnovkak,37.75365,-122.45468,1,"""1212373176
"
abnovkak,37.76216,-122.45348,1,"""1212371978
"
abnovkak,37.72824,-122.44146,1,"""1212339644
"
abnovkak,37.73325,-122.43283,1,"""1212338494
"
abnovkak,37.73234,-122.43743,1,"""1212338374
"
abnovkak,37.76426,-122.46383,1,"""1212329604
"
abnovkak,37.77037,-122.45384,1,"""1212314405
"
abnovkak,37.71745,-122.39677,1,"""1212312011
"
abnovkak,37.71741,-122.39671,1,"""1212310805
"
abnovkak,37.73836,-122.38529,1,"""1212309949
"
abnovkak,37.73242,-122.43469,1,"""1212306634
"
abnovkak,37.70996,-122.45437,1,"""1212256981
"
abnovkak,37.74368,-122.47581,1,"""1212201122
"
abnovkak,37.76338,-122.4805,1,"""1212200771
"
abnovkak,37.76359,-122.4778,1,"""1212200509
"
abnovkak,37.76364,-122.47623,1,"""1212200449
"
abnovkak,37.76717,-122.45886,1,"""1212200111
"
abnovkak,37.72063,-122.43568,1,"""1212179581
"
abnovkak,37.76545,-122.45233,1,"""1212153716
"
abnovkak,37.77898,-122.46467,1,"""1212119291
"
abnovkak,37.79306,-122.47974,1,"""1212113789
"
abnovkak,37.78203,-122.46658,1,"""1212020464
"
abnovkak,37.7864,-122.45296,1,"""1212015897
"
abnovkak,37.7825,-122.47846,1,"""1212015615
"
abnovkak,37.78055,-122.47686,1,"""1212015594
"
abnovkak,37.78106,-122.46629,1,"""1212015081
"
abnovkak,37.76919,-122.45311,1,"""1212012428
"
abnovkak,37.78572,-122.45701,1,"""1211872282
"
abnovkak,37.73469,-122.45993,1,"""1211838407
"
abnovkak,37.74438,-122.4769,1,"""1211812263
"
abnovkak,37.72634,-122.47665,1,"""1211811723
"
abnovkak,37.74368,-122.40333,1,"""1211751071
"
abnovkak,37.74119,-122.48952,1,"""1211731481
"
abnovkak,37.7143,-122.46903,1,"""1211731000
"
abnovkak,37.72136,-122.43189,1,"""1211730460
"
abnovkak,37.7585,-122.46407,1,"""1211724194
"
abnovkak,37.78084,-122.47056,1,"""1211722325
"
abnovkak,37.75969,-122.46605,1,"""1211710512
"
abnovkak,37.77724,-122.45691,1,"""1211708548
"
abnovkak,37.74346,-122.48544,1,"""1211706456
"
abnovkak,37.74126,-122.42263,1,"""1211697782
"
abnovkak,37.7431,-122.41939,1,"""1211697563
"
abnovkak,37.7438,-122.42583,1,"""1211693589
"
abnovkak,37.72053,-122.38824,1,"""1211654443
"
abnovkak,37.74285,-122.48192,1,"""1211649023
"
abnovkak,37.76596,-122.45894,1,"""1211648303
"
abnovkak,37.76338,-122.45836,1,"""1211648010
"
abnovkak,37.77034,-122.45197,1,"""1211647724
"
abnovkak,37.77266,-122.48384,1,"""1211647323
"
abnovkak,37.78034,-122.50415,1,"""1211615325
"
abnovkak,37.77152,-122.48001,1,"""1211583034
"
abnovkak,37.80011,-122.45734,1,"""1211574668
"
abnovkak,37.77034,-122.45393,1,"""1211571450
"
abnovkak,37.77294,-122.45407,1,"""1211571356
"
abnovkak,37.76446,-122.49825,1,"""1211570611
"
abnovkak,37.75661,-122.49537,1,"""1211569811
"
