TaxiId,Latitude,Longitude,CLUSTER_ID
vmaja,37.71828,-122.43425,"365"
vmaja,37.735,-122.391,"48"
vmaja,37.74341,-122.42122,"419"
vmaja,37.73598,-122.42507,"326"
vmaja,37.76549,-122.45262,"38"
vmaja,37.78066,-122.48485,"314"
vmaja,37.73151,-122.42383,"127"
vmaja,37.78081,-122.46959,"306"
vmaja,37.76626,-122.45337,"38"
vmaja,37.78133,-122.45669,"273"
vmaja,37.71806,-122.38771,"300"
vmaja,37.75067,-122.48055,"342"
vmaja,37.76546,-122.47826,"21"
vmaja,37.73904,-122.4165,"115"
vmaja,37.78673,-122.46402,"354"
vmaja,37.7837,-122.45572,"273"
vmaja,37.74261,-122.42179,"124"
vmaja,37.73991,-122.42512,"63"
vmaja,37.73712,-122.41744,"339"
vmaja,37.74278,-122.4298,"31"
vmaja,37.7159,-122.44029,"28"
vmaja,37.71503,-122.44911,"245"
vmaja,37.73375,-122.39535,"338"
vmaja,37.76299,-122.45792,"100"
vmaja,37.7635,-122.4576,"100"
vmaja,37.72124,-122.47483,"74"
vmaja,37.72404,-122.40206,"217"
vmaja,37.73924,-122.39841,"295"
vmaja,37.78462,-122.45921,"251"
vmaja,37.77864,-122.46838,"374"
vmaja,37.76537,-122.46104,"333"
vmaja,37.78173,-122.48486,"263"
vmaja,37.75383,-122.45333,"310"
vmaja,37.73886,-122.42433,"63"
vmaja,37.73162,-122.42018,"327"
vmaja,37.74064,-122.4236,"274"
vmaja,37.71204,-122.44265,"180"
vmaja,37.71876,-122.43116,"174"
vmaja,37.76377,-122.45715,"243"
vmaja,37.76317,-122.45879,"100"
vmaja,37.74468,-122.42051,"419"
vmaja,37.76394,-122.46904,"400"
vmaja,37.78624,-122.45339,"290"
vmaja,37.76347,-122.46851,"400"
vmaja,37.78009,-122.48325,"314"
vmaja,37.7817,-122.4881,"99"
vmaja,37.77858,-122.4765,"81"
vmaja,37.73945,-122.44961,"421"
vmaja,37.74309,-122.42888,"257"
vmaja,37.74432,-122.43028,"31"
vmaja,37.73343,-122.39645,"338"
vmaja,37.72994,-122.44647,"91"
vmaja,37.72119,-122.4462,"207"
vmaja,37.72086,-122.44648,"207"
vmaja,37.76455,-122.45279,"38"
vtitdea,37.78189,-122.46539,"32"
vtitdea,37.74422,-122.42072,"419"
vtitdea,37.7439,-122.42102,"419"
vtitdea,37.71753,-122.4371,"345"
vtitdea,37.74575,-122.45225,"266"
vtitdea,37.7259,-122.43297,"335"
vtitdea,37.78299,-122.4634,"232"
vtitdea,37.7846,-122.47035,"80"
vtitdea,37.78039,-122.48037,"164"
vtitdea,37.78008,-122.48323,"314"
vtitdea,37.73431,-122.41974,"286"
vtitdea,37.73461,-122.44368,"10"
vtitdea,37.73015,-122.41235,"296"
vtitdea,37.73015,-122.41235,"296"
vtitdea,37.71158,-122.38847,"234"
vtitdea,37.77765,-122.48463,"50"
vtitdea,37.7646,-122.49224,"294"
vtitdea,37.77765,-122.48463,"50"
vtitdea,37.78243,-122.47243,"249"
vtitdea,37.78048,-122.47621,"125"
vtitdea,37.77421,-122.45469,"220"
vtitdea,37.76938,-122.45261,"404"
vtitdea,37.75386,-122.47863,"114"
vtitdea,37.76537,-122.47929,"21"
vtitdea,37.77004,-122.48171,"118"
vtitdea,37.7774,-122.46176,"321"
vtitdea,37.78129,-122.46327,"232"
vtitdea,37.78301,-122.46382,"232"
vtitdea,37.71943,-122.43436,"365"
vtitdea,37.71206,-122.45197,"236"
vtitdea,37.7488,-122.47614,"427"
vtitdea,37.78098,-122.46324,"232"
vtitdea,37.783,-122.48394,"263"
vtitdea,37.78074,-122.47204,"249"
vtitdea,37.74493,-122.42038,"419"
vtitdea,37.78041,-122.47688,"125"
vtitdea,37.71219,-122.45473,"206"
vtitdea,37.78846,-122.45195,"290"
vtitdea,37.80645,-122.47546,"351"
vtitdea,37.72612,-122.42512,"305"
vtitdea,37.77479,-122.45847,"311"
vtitdea,37.73754,-122.38424,"112"
vtitdea,37.74806,-122.47593,"427"
vtitdea,37.74825,-122.48572,"223"
vtitdea,37.77799,-122.45525,"14"
vtitdea,37.78665,-122.46044,"64"
vtitdea,37.77921,-122.51207,"0"
vtitdea,37.73676,-122.39101,"230"
vtitdea,37.70866,-122.41993,"418"
vtitdea,37.7415,-122.42258,"274"
vtitdea,37.73515,-122.42948,"425"
vtitdea,37.77649,-122.45849,"311"
vtitdea,37.78012,-122.48166,"164"
vtitdea,37.77974,-122.49476,"344"
vtitdea,37.7812,-122.46455,"232"
vtitdea,37.77471,-122.47464,"247"
vtitdea,37.78653,-122.4533,"290"
vtitdea,37.76593,-122.46536,"46"
vtitdea,37.76416,-122.4644,"288"
vtitdea,37.73303,-122.43339,"70"
vtitdea,37.78077,-122.46531,"32"
vtitdea,37.73227,-122.42283,"127"
vtitdea,37.73895,-122.4159,"241"
vtitdea,37.76486,-122.45442,"38"
vtitdea,37.72038,-122.43797,"345"
vtitdea,37.73056,-122.46023,"350"
vtitdea,37.74433,-122.42074,"419"
vtitdea,37.79385,-122.47456,"122"
vtitdea,37.78098,-122.46238,"232"
vtitdea,37.78673,-122.46143,"64"
vtitdea,37.74398,-122.47463,"150"
vtitdea,37.73135,-122.39357,"417"
vtitdea,37.72313,-122.40171,"217"
vtitdea,37.73758,-122.4797,"105"
vtitdea,37.74395,-122.47791,"22"
vtitdea,37.79035,-122.45191,"44"
vtitdea,37.72822,-122.40389,"17"
vtitdea,37.78797,-122.452,"290"
vtitdea,37.78166,-122.5038,"58"
vtitdea,37.73017,-122.4124,"296"
vtitdea,37.75793,-122.467,"334"
vtitdea,37.7641,-122.46674,"288"
vtitdea,37.76337,-122.46634,"288"
vtitdea,37.76203,-122.46189,"6"
vtitdea,37.768,-122.4561,"239"
vtitdea,37.78071,-122.47409,"249"
vtitdea,37.77147,-122.51108,"409"
vtitdea,37.7719,-122.49966,"240"
vtitdea,37.71111,-122.44953,"236"
vtitdea,37.78741,-122.46479,"354"
vtitdea,37.7907,-122.45887,"227"
vtitdea,37.79448,-122.46161,"167"
vtitdea,37.79749,-122.45822,"92"
vtitdea,37.76804,-122.45595,"239"
vtitdea,37.74334,-122.47045,"298"
vtitdea,37.73171,-122.48365,"51"
vtitdea,37.73172,-122.48365,"51"
vtitdea,37.75596,-122.47663,"303"
vtitdea,37.75879,-122.47687,"303"
vtitdea,37.78281,-122.46812,"157"
vtitdea,37.79466,-122.47488,"122"
vtitdea,37.78119,-122.46032,"102"
vtitdea,37.77883,-122.46312,"321"
vtitdea,37.7829,-122.46537,"157"
vtitdea,37.7815,-122.47411,"249"
vtitdea,37.74499,-122.42025,"419"
vtitdea,37.72974,-122.43564,"317"
vtitdea,37.78523,-122.49998,"219"
vtitdea,37.78308,-122.4625,"232"
vtitdea,37.71766,-122.48096,"176"
vtitdea,37.78136,-122.45535,"273"
vtitdea,37.77797,-122.46515,"374"
vtitdea,37.74421,-122.43118,"31"
vtitdea,37.76248,-122.46413,"6"
vtitdea,37.74423,-122.42075,"419"
vtitdea,37.7645,-122.45242,"38"
vtitdea,37.76455,-122.46401,"288"
vtitdea,37.7652,-122.45211,"38"
vtitdea,37.74283,-122.43111,"31"
vtitdea,37.78617,-122.45623,"107"
vtitdea,37.74087,-122.45964,"407"
vtitdea,37.79737,-122.47866,"45"
vtitdea,37.73562,-122.4989,"119"
vtitdea,37.77569,-122.47204,"126"
vtitdea,37.76413,-122.46618,"288"
vtitdea,37.73702,-122.43082,"425"
vtitdea,37.76573,-122.47268,"135"
vtitdea,37.73914,-122.46023,"407"
vtitdea,37.73481,-122.41358,"248"
vtitdea,37.77448,-122.51001,"237"
vtitdea,37.77323,-122.50992,"409"
vtitdea,37.78242,-122.47394,"249"
vtitdea,37.78246,-122.47394,"249"
vtitdea,37.78683,-122.46472,"354"
vtitdea,37.76424,-122.50455,"265"
vtitdea,37.77344,-122.47459,"247"
vtitdea,37.77325,-122.49394,"165"
vtitdea,37.77576,-122.45492,"220"
vtitdea,37.77575,-122.45492,"220"
vtitdea,37.76443,-122.46099,"333"
vtitdea,37.7631,-122.46215,"333"
vtitdea,37.77689,-122.48341,"50"
vtitdea,37.73263,-122.43428,"70"
vtitdea,37.71267,-122.4561,"206"
vtitdea,37.7583,-122.47667,"303"
vtitdea,37.74342,-122.46792,"298"
vtitdea,37.764,-122.46619,"288"
vtitdea,37.75894,-122.48546,"394"
vtitdea,37.76453,-122.46748,"400"
bglo,37.78071,-122.46929,"306"
bglo,37.78166,-122.49136,"43"
bglo,37.76255,-122.50184,"59"
bglo,37.75633,-122.47764,"303"
bglo,37.72407,-122.45662,"224"
bglo,37.76541,-122.47066,"135"
bglo,37.76335,-122.46958,"400"
bglo,37.76959,-122.45193,"404"
bglo,37.76934,-122.4525,"404"
bglo,37.76144,-122.47808,"146"
bglo,37.76033,-122.47038,"352"
bglo,37.78118,-122.46086,"102"
bglo,37.78124,-122.45948,"102"
bglo,37.79662,-122.45679,"278"
bglo,37.78086,-122.4934,"344"
bglo,37.78503,-122.46998,"80"
bglo,37.77177,-122.46999,"323"
bglo,37.76227,-122.46625,"140"
bglo,37.75762,-122.50895,"152"
bglo,37.77894,-122.46312,"321"
bglo,37.75116,-122.45279,"39"
bglo,37.76434,-122.50188,"59"
bglo,37.7663,-122.45967,"319"
bglo,37.7393,-122.42767,"189"
bglo,37.74041,-122.42557,"189"
bglo,37.73211,-122.42454,"127"
bglo,37.76198,-122.46958,"352"
bglo,37.76405,-122.46725,"400"
bglo,37.78053,-122.47438,"249"
bglo,37.78423,-122.47839,"391"
bglo,37.73184,-122.49498,"403"
bglo,37.73569,-122.40193,"262"
bglo,37.75743,-122.47669,"303"
bglo,37.75999,-122.47583,"146"
bglo,37.7681,-122.45328,"239"
bglo,37.74658,-122.46603,"132"
bglo,37.78649,-122.45329,"290"
bglo,37.75648,-122.49813,"357"
bglo,37.77492,-122.4531,"220"
bglo,37.78656,-122.4529,"290"
bglo,37.78409,-122.48163,"8"
bglo,37.78409,-122.48163,"8"
bglo,37.76919,-122.45301,"404"
bglo,37.74355,-122.42846,"257"
bglo,37.78303,-122.46383,"232"
bglo,37.78093,-122.46403,"232"
bglo,37.7588,-122.47691,"303"
bglo,37.76166,-122.46728,"140"
bglo,37.73682,-122.42941,"425"
bglo,37.77731,-122.4662,"374"
bglo,37.72831,-122.45815,"224"
bglo,37.78593,-122.4575,"107"
bglo,37.7782,-122.49638,"372"
bglo,37.78125,-122.48477,"314"
bglo,37.75315,-122.49961,"399"
bglo,37.73269,-122.47487,"347"
bglo,37.75315,-122.49961,"399"
bglo,37.72084,-122.44732,"207"
bglo,37.72072,-122.45512,"386"
bglo,37.73378,-122.39242,"48"
bglo,37.71637,-122.4492,"69"
bglo,37.76327,-122.45865,"100"
bglo,37.71173,-122.4425,"180"
bglo,37.78057,-122.48487,"314"
bglo,37.74266,-122.42172,"124"
bglo,37.71952,-122.43442,"365"
bglo,37.71628,-122.48317,"136"
bglo,37.76568,-122.46544,"46"
bglo,37.73846,-122.4765,"355"
bglo,37.77453,-122.50248,"181"
bglo,37.78063,-122.46638,"32"
bglo,37.78068,-122.46626,"32"
bglo,37.73259,-122.41137,"42"
bglo,37.73976,-122.44873,"421"
bglo,37.7808,-122.46656,"32"
bglo,37.77928,-122.49,"161"
bglo,37.7808,-122.46656,"32"
bglo,37.76103,-122.49119,"387"
bglo,37.7459,-122.46254,"291"
bglo,37.76291,-122.49159,"294"
bglo,37.73436,-122.4335,"70"
bglo,37.75465,-122.4657,"212"
bglo,37.78043,-122.47389,"249"
bglo,37.78054,-122.47343,"249"
bglo,37.7768,-122.47805,"81"
bglo,37.71661,-122.47197,"216"
bglo,37.77167,-122.50414,"55"
bglo,37.74414,-122.43296,"210"
bglo,37.721,-122.47549,"74"
bglo,37.76543,-122.45265,"38"
bglo,37.7209,-122.47541,"74"
bglo,37.73106,-122.48351,"51"
bglo,37.73105,-122.48356,"51"
bglo,37.7649,-122.47722,"21"
bglo,37.76589,-122.45708,"243"
bglo,37.70882,-122.40149,"7"
bglo,37.76336,-122.45774,"100"
bglo,37.74244,-122.50031,"153"
bglo,37.73859,-122.4917,"30"
bglo,37.76255,-122.46738,"140"
bglo,37.7526,-122.48283,"168"
bglo,37.78309,-122.47961,"391"
bglo,37.77814,-122.46293,"321"
bglo,37.78597,-122.4575,"107"
bglo,37.76141,-122.47687,"146"
bglo,37.7746,-122.47045,"126"
bglo,37.7828,-122.48079,"8"
bglo,37.76395,-122.45642,"243"
bglo,37.80062,-122.45474,"302"
bglo,37.77621,-122.48117,"346"
bglo,37.78191,-122.48481,"263"
bglo,37.7762,-122.48436,"50"
bglo,37.74086,-122.46561,"340"
bglo,37.76329,-122.4579,"100"
bglo,37.78294,-122.46402,"232"
bglo,37.78136,-122.45404,"363"
bglo,37.74474,-122.43349,"210"
bglo,37.76542,-122.47081,"135"
bglo,37.7629,-122.49294,"294"
bglo,37.73465,-122.43241,"70"
bglo,37.76715,-122.45313,"239"
bglo,37.71552,-122.4393,"28"
bglo,37.75825,-122.49832,"357"
bglo,37.75825,-122.49832,"357"
bglo,37.73762,-122.40209,"195"
bglo,37.78678,-122.45858,"227"
dkl,37.77768,-122.46512,"374"
dkl,37.74443,-122.4217,"419"
dkl,37.73686,-122.40887,"360"
dkl,37.73081,-122.38699,"367"
dkl,37.77877,-122.46623,"374"
dkl,37.76084,-122.49684,"162"
dkl,37.73844,-122.46155,"24"
dkl,37.7293,-122.4278,"20"
dkl,37.72652,-122.43337,"335"
dkl,37.70817,-122.42928,"13"
dkl,37.78669,-122.45181,"290"
dkl,37.77572,-122.49639,"19"
dkl,37.73916,-122.41717,"115"
dkl,37.78468,-122.46363,"354"
dkl,37.74463,-122.42507,"414"
dkl,37.7381,-122.42645,"189"
dkl,37.78644,-122.45506,"107"
dkl,37.76333,-122.45807,"100"
dkl,37.76593,-122.46738,"46"
dkl,37.74507,-122.50484,"23"
dkl,37.74323,-122.5047,"196"
dkl,37.78019,-122.48106,"164"
dkl,37.78097,-122.49442,"344"
dkl,37.74349,-122.44464,"259"
dkl,37.78098,-122.463,"232"
dkl,37.77523,-122.46491,"378"
dkl,37.7342,-122.4533,"194"
dkl,37.74277,-122.4287,"257"
dkl,37.71157,-122.40689,"172"
dkl,37.71204,-122.406,"172"
dkl,37.7316,-122.43971,"401"
dkl,37.75098,-122.49132,"192"
dkl,37.75921,-122.48331,"394"
dkl,37.72196,-122.46123,"390"
dkl,37.78301,-122.46432,"232"
dkl,37.77625,-122.46826,"374"
dkl,37.75198,-122.45916,"307"
dkl,37.7654,-122.47688,"21"
dkl,37.76444,-122.48369,"343"
dkl,37.78002,-122.47726,"383"
dkl,37.73398,-122.42611,"160"
dkl,37.78495,-122.47433,"277"
dkl,37.78069,-122.47422,"249"
dkl,37.7826,-122.46124,"102"
dkl,37.78145,-122.45685,"273"
dkl,37.78064,-122.47062,"306"
dkl,37.7445,-122.42058,"419"
dkl,37.74407,-122.42104,"419"
dkl,37.74077,-122.41827,"115"
dkl,37.76925,-122.45287,"404"
dkl,37.76274,-122.46065,"333"
dkl,37.72251,-122.46832,"86"
dkl,37.76376,-122.45707,"243"
dkl,37.73445,-122.39155,"48"
dkl,37.73445,-122.39155,"48"
dkl,37.74141,-122.42574,"257"
dkl,37.73161,-122.44659,"377"
dkl,37.78262,-122.47074,"306"
dkl,37.734,-122.42602,"160"
dkl,37.72188,-122.40992,"267"
dkl,37.76348,-122.45802,"100"
dkl,37.76486,-122.4718,"135"
dkl,37.74,-122.41332,"241"
dkl,37.78284,-122.47301,"249"
dkl,37.71986,-122.43844,"345"
dkl,37.77996,-122.48553,"314"
dkl,37.77397,-122.4779,"185"
dkl,37.72192,-122.43691,"169"
dkl,37.70844,-122.42593,"301"
dkl,37.76818,-122.4532,"239"
dkl,37.73833,-122.40169,"195"
dkl,37.78407,-122.47857,"391"
dkl,37.76634,-122.45329,"38"
dkl,37.76634,-122.45314,"38"
dkl,37.71602,-122.48147,"331"
dkl,37.71484,-122.4453,"245"
dkl,37.75956,-122.48205,"47"
dkl,37.76409,-122.46437,"288"
dkl,37.73937,-122.47964,"328"
dkl,37.77241,-122.49924,"240"
dkl,37.7604,-122.50711,"26"
dkl,37.74421,-122.49723,"229"
dkl,37.79058,-122.45957,"227"
dkl,37.79063,-122.45962,"227"
dkl,37.76418,-122.4728,"135"
dkl,37.73623,-122.50364,"370"
dkl,37.77891,-122.46306,"321"
dkl,37.72298,-122.43129,"341"
dkl,37.7882,-122.45426,"290"
dkl,37.75306,-122.50388,"65"
dkl,37.7774,-122.45924,"311"
dkl,37.77705,-122.46614,"374"
dkl,37.73204,-122.39084,"254"
dkl,37.71526,-122.39964,"113"
dkl,37.7769,-122.45626,"311"
dkl,37.78583,-122.45587,"107"
ufri,37.78055,-122.47252,"249"
ufri,37.77723,-122.46936,"126"
ufri,37.77567,-122.49721,"19"
ufri,37.7758,-122.49591,"19"
ufri,37.77539,-122.46483,"138"
ufri,37.73744,-122.38391,"112"
ufri,37.76425,-122.46147,"333"
ufri,37.74258,-122.42189,"124"
ufri,37.76186,-122.46734,"140"
ufri,37.76269,-122.50616,"265"
ufri,37.76267,-122.50613,"265"
ufri,37.76204,-122.46738,"140"
ufri,37.77371,-122.4767,"247"
ufri,37.75838,-122.46262,"275"
ufri,37.77825,-122.48259,"346"
ufri,37.77993,-122.48704,"161"
ufri,37.7781,-122.48774,"161"
ufri,37.73119,-122.38606,"367"
ufri,37.73945,-122.40697,"83"
ufri,37.72304,-122.40933,"267"
ufri,37.78134,-122.45597,"273"
ufri,37.78039,-122.47994,"383"
ufri,37.80405,-122.45507,"3"
ufri,37.80362,-122.45881,"324"
ufri,37.74352,-122.42665,"257"
ufri,37.73593,-122.43726,"376"
ufri,37.73341,-122.43399,"70"
ufri,37.74483,-122.44338,"259"
ufri,37.76619,-122.45478,"38"
ufri,37.76926,-122.45282,"404"
ufri,37.76924,-122.45287,"404"
ufri,37.74486,-122.43339,"210"
ufri,37.74486,-122.43339,"210"
ufri,37.77631,-122.46714,"374"
ufri,37.72994,-122.44496,"191"
ufri,37.73447,-122.43327,"70"
ufri,37.77999,-122.49337,"205"
ufri,37.78113,-122.45626,"273"
ufri,37.76531,-122.46858,"400"
ufri,37.73913,-122.39162,"230"
ufri,37.74485,-122.40416,"356"
ufri,37.74248,-122.40559,"356"
ufri,37.74038,-122.40681,"83"
ufri,37.73894,-122.40694,"360"
ufri,37.74038,-122.40681,"83"
ufri,37.73871,-122.40694,"360"
ufri,37.73545,-122.40636,"360"
ufri,37.76304,-122.45659,"243"
ufri,37.76303,-122.45658,"243"
ufri,37.74228,-122.42668,"257"
ufri,37.74227,-122.42527,"414"
ufri,37.74102,-122.41961,"115"
ufri,37.72089,-122.44745,"207"
ufri,37.71626,-122.45357,"405"
ufri,37.73946,-122.41774,"115"
ufri,37.76511,-122.48388,"343"
ufri,37.75759,-122.48105,"47"
ufri,37.72273,-122.43623,"169"
ufri,37.70962,-122.45055,"236"
ufri,37.74337,-122.4214,"124"
ufri,37.76298,-122.45223,"282"
ufri,37.77122,-122.45397,"117"
ufri,37.76761,-122.45316,"239"
ufri,37.747,-122.45518,"325"
ufri,37.72495,-122.4025,"217"
ufri,37.72006,-122.40622,"53"
ufri,37.71758,-122.40662,"184"
ufri,37.76142,-122.48435,"420"
ufri,37.7685,-122.47236,"135"
ufri,37.7443,-122.42079,"419"
ufri,37.78523,-122.45468,"107"
ufri,37.7764,-122.45713,"311"
ufri,37.77919,-122.49326,"205"
ufri,37.77414,-122.46374,"138"
ufri,37.7396,-122.39918,"295"
ufri,37.72258,-122.4102,"267"
ufri,37.73019,-122.41247,"296"
ufri,37.78586,-122.45822,"107"
ufri,37.7421,-122.42672,"257"
ufri,37.73041,-122.45423,"385"
ufri,37.74708,-122.45552,"325"
ufri,37.72381,-122.41957,"397"
ufri,37.77613,-122.48919,"293"
ufri,37.78575,-122.45886,"251"
ufri,37.72757,-122.43534,"317"
ufri,37.73344,-122.43401,"70"
ufri,37.78256,-122.46441,"232"
ufri,37.78045,-122.45891,"102"
ufri,37.78056,-122.45892,"102"
ufri,37.77511,-122.46706,"378"
ufri,37.76383,-122.45711,"243"
ufri,37.7814,-122.46973,"306"
ufri,37.76316,-122.45836,"100"
ufri,37.73345,-122.42867,"160"
ufri,37.71171,-122.38892,"234"
ufri,37.71859,-122.42639,"88"
ufri,37.80416,-122.45442,"3"
ufri,37.76376,-122.45692,"243"
ufri,37.78695,-122.45721,"107"
ufri,37.77653,-122.47694,"81"
ufri,37.77987,-122.45636,"273"
ufri,37.78208,-122.45198,"363"
ufri,37.77841,-122.46626,"374"
ufri,37.77105,-122.45524,"117"
ufri,37.77107,-122.45522,"117"
ufri,37.76593,-122.46561,"46"
ufri,37.77112,-122.45521,"117"
ufri,37.78644,-122.45267,"290"
ufri,37.78303,-122.46477,"232"
ufri,37.74316,-122.46241,"291"
ufri,37.76929,-122.45248,"404"
ufri,37.76547,-122.46856,"400"
ufri,37.7743,-122.45332,"220"
ufri,37.74293,-122.42155,"124"
ufri,37.7399,-122.41982,"115"
ufri,37.73159,-122.44057,"401"
ufri,37.78176,-122.45234,"363"
ufri,37.78541,-122.49976,"219"
ufri,37.80178,-122.45469,"302"
ufri,37.80178,-122.45469,"302"
ufri,37.78513,-122.46397,"354"
ufri,37.74165,-122.43377,"210"
ufri,37.73673,-122.40581,"360"
ufri,37.78511,-122.48622,"178"
ufri,37.77324,-122.45271,"117"
ufri,37.72364,-122.48433,"292"
ufri,37.77324,-122.45271,"117"
ufri,37.74073,-122.42207,"274"
ufri,37.73518,-122.41612,"339"
ufri,37.74073,-122.42207,"274"
ufri,37.78649,-122.46962,"80"
ufri,37.77152,-122.4675,"323"
ufri,37.7797,-122.49308,"205"
ufri,37.76372,-122.45715,"243"
ufri,37.76661,-122.45305,"38"
ufri,37.79402,-122.4556,"278"
ufri,37.78665,-122.47327,"277"
ufri,37.7431,-122.39978,"37"
ufri,37.78705,-122.45921,"227"
ufri,37.78406,-122.48113,"8"
ufri,37.73,-122.41401,"214"
ufri,37.76304,-122.45832,"100"
ufri,37.76107,-122.46186,"6"
ufri,37.73921,-122.41998,"115"
ufri,37.73155,-122.43686,"179"
ufri,37.73921,-122.41998,"115"
ufri,37.73921,-122.41998,"115"
ufri,37.76521,-122.48449,"343"
ufri,37.7446,-122.42448,"414"
ufri,37.74457,-122.42468,"414"
ufri,37.77559,-122.46181,"138"
ufri,37.7761,-122.46185,"138"
ufri,37.78061,-122.47052,"306"
ufri,37.78468,-122.46891,"80"
ufri,37.78043,-122.47499,"125"
ufri,37.78594,-122.46781,"80"
ufri,37.76214,-122.50872,"429"
ufri,37.76277,-122.47706,"146"
ufri,37.74666,-122.47583,"22"
ufri,37.72642,-122.43347,"335"
ufri,37.72433,-122.45842,"224"
ufri,37.76932,-122.45225,"404"
ufri,37.80768,-122.4749,"351"
ufri,37.80769,-122.4749,"351"
ufri,37.78697,-122.4567,"107"
ufri,37.77577,-122.45313,"220"
ufri,37.72524,-122.40773,"93"
ufri,37.73584,-122.41488,"339"
ufri,37.72446,-122.41428,"368"
ufri,37.76585,-122.46445,"46"
ufri,37.751,-122.50312,"175"
ufri,37.76469,-122.46849,"400"
vnil,37.74118,-122.42991,"31"
vnil,37.78128,-122.46105,"102"
vnil,37.78089,-122.46561,"32"
vnil,37.76599,-122.46613,"46"
vnil,37.78416,-122.47873,"391"
vnil,37.78766,-122.48531,"111"
vnil,37.79173,-122.47951,"426"
vnil,37.72823,-122.42357,"305"
vnil,37.74163,-122.42105,"124"
vnil,37.73383,-122.3908,"48"
vnil,37.73383,-122.3908,"48"
vnil,37.73383,-122.3908,"48"
vnil,37.77089,-122.46874,"323"
vnil,37.77088,-122.46876,"323"
vnil,37.77007,-122.45202,"404"
vnil,37.72084,-122.47751,"287"
vnil,37.78377,-122.48076,"8"
vnil,37.78755,-122.45377,"290"
vnil,37.71772,-122.47411,"362"
vnil,37.71216,-122.44044,"428"
vnil,37.76527,-122.47834,"21"
vnil,37.75986,-122.47732,"146"
vnil,37.77896,-122.46816,"32"
vnil,37.7791,-122.46509,"32"
vnil,37.78278,-122.4681,"157"
vnil,37.77728,-122.46074,"321"
vnil,37.74361,-122.47354,"150"
vnil,37.7541,-122.48026,"371"
vnil,37.72634,-122.43365,"335"
vnil,37.72372,-122.44174,"225"
vnil,37.74363,-122.42659,"257"
vnil,37.72372,-122.44174,"225"
vnil,37.72347,-122.45427,"143"
vnil,37.78109,-122.46099,"102"
vnil,37.78052,-122.47727,"125"
vnil,37.73474,-122.41276,"248"
vnil,37.73781,-122.43347,"250"
vnil,37.74297,-122.42224,"124"
vnil,37.72763,-122.42931,"128"
vnil,37.73589,-122.39987,"110"
vnil,37.73104,-122.40884,"398"
vnil,37.78093,-122.46483,"32"
vnil,37.78128,-122.46176,"232"
vnil,37.76375,-122.45703,"243"
vnil,37.76381,-122.457,"243"
vnil,37.72052,-122.47366,"74"
vnil,37.73733,-122.46979,"52"
vnil,37.73971,-122.46504,"340"
vnil,37.73958,-122.47053,"52"
vnil,37.78367,-122.48504,"178"
vnil,37.78384,-122.48587,"178"
vnil,37.73944,-122.42281,"274"
vnil,37.77289,-122.47989,"185"
vnil,37.7537,-122.50224,"65"
vnil,37.72345,-122.45619,"29"
vnil,37.72144,-122.45622,"29"
vnil,37.78096,-122.46377,"232"
vnil,37.78096,-122.46378,"232"
vnil,37.71172,-122.44999,"236"
vnil,37.73168,-122.43773,"179"
vnil,37.74291,-122.42153,"124"
vnil,37.73471,-122.42534,"326"
vnil,37.73418,-122.42261,"127"
vnil,37.72968,-122.40452,"281"
vnil,37.77324,-122.46787,"378"
vnil,37.77724,-122.46456,"374"
vnil,37.78123,-122.46042,"102"
vnil,37.7798,-122.48257,"164"
vnil,37.77823,-122.48248,"346"
vnil,37.74404,-122.4209,"419"
vnil,37.73545,-122.42466,"326"
vnil,37.76974,-122.45362,"404"
vnil,37.77271,-122.48008,"185"
vnil,37.77715,-122.46396,"321"
vnil,37.76275,-122.45223,"282"
vnil,37.7259,-122.40297,"17"
vnil,37.73488,-122.40362,"262"
vnil,37.7373,-122.42242,"63"
vnil,37.74766,-122.48568,"223"
vnil,37.7163,-122.44052,"28"
vnil,37.7163,-122.44052,"28"
vnil,37.74194,-122.42908,"31"
vnil,37.7811,-122.45929,"102"
vnil,37.78117,-122.45867,"102"
vnil,37.76359,-122.45715,"243"
vnil,37.7638,-122.45701,"243"
vnil,37.72374,-122.44173,"225"
vnil,37.77658,-122.46829,"374"
vnil,37.77902,-122.46498,"32"
vnil,37.75906,-122.48861,"145"
vnil,37.76039,-122.50812,"26"
vnil,37.77372,-122.46363,"138"
vnil,37.76018,-122.47109,"352"
vnil,37.78272,-122.46862,"157"
vnil,37.78182,-122.49108,"43"
vnil,37.78478,-122.46132,"64"
vnil,37.74602,-122.47382,"389"
vnil,37.75883,-122.48543,"394"
vnil,37.7785,-122.47631,"81"
vnil,37.77822,-122.51351,"0"
vnil,37.7444,-122.40938,"147"
vnil,37.7868,-122.46576,"354"
vnil,37.72153,-122.44865,"353"
vnil,37.72105,-122.44722,"207"
vnil,37.72106,-122.44722,"207"
vnil,37.74169,-122.42679,"257"
vnil,37.78195,-122.45779,"273"
vnil,37.78509,-122.46451,"354"
vnil,37.73729,-122.42401,"63"
vnil,37.73083,-122.42627,"20"
vnil,37.78172,-122.45232,"363"
vnil,37.78122,-122.46146,"102"
vnil,37.73351,-122.42648,"160"
vnil,37.70846,-122.43417,"199"
vnil,37.71207,-122.4128,"255"
vnil,37.71198,-122.41283,"255"
vnil,37.73958,-122.38882,"411"
vnil,37.71801,-122.38763,"300"
vnil,37.74078,-122.41327,"241"
